@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute nvarsOrig numeric
@attribute nclausesOrig numeric
@attribute nvars numeric
@attribute nclauses numeric
@attribute reducedVars numeric
@attribute reducedClauses numeric
@attribute vars_clauses_ratio numeric
@attribute POSNEG_RATIO_CLAUSE_mean numeric
@attribute POSNEG_RATIO_CLAUSE_coeff_variation numeric
@attribute POSNEG_RATIO_CLAUSE_min numeric
@attribute POSNEG_RATIO_CLAUSE_max numeric
@attribute POSNEG_RATIO_CLAUSE_entropy numeric
@attribute VCG_CLAUSE_mean numeric
@attribute VCG_CLAUSE_coeff_variation numeric
@attribute VCG_CLAUSE_min numeric
@attribute VCG_CLAUSE_max numeric
@attribute VCG_CLAUSE_entropy numeric
@attribute UNARY numeric
@attribute BINARYp numeric
@attribute TRINARYp numeric
@attribute VCG_VAR_mean numeric
@attribute VCG_VAR_coeff_variation numeric
@attribute VCG_VAR_min numeric
@attribute VCG_VAR_max numeric
@attribute VCG_VAR_entropy numeric
@attribute POSNEG_RATIO_VAR_mean numeric
@attribute POSNEG_RATIO_VAR_stdev numeric
@attribute POSNEG_RATIO_VAR_min numeric
@attribute POSNEG_RATIO_VAR_max numeric
@attribute POSNEG_RATIO_VAR_entropy numeric
@attribute HORNY_VAR_mean numeric
@attribute HORNY_VAR_coeff_variation numeric
@attribute HORNY_VAR_min numeric
@attribute HORNY_VAR_max numeric
@attribute HORNY_VAR_entropy numeric
@attribute horn_clauses_fraction numeric
@attribute VG_mean numeric
@attribute VG_coeff_variation numeric
@attribute VG_min numeric
@attribute VG_max numeric
@attribute CG_mean numeric
@attribute CG_coeff_variation numeric
@attribute CG_min numeric
@attribute CG_max numeric
@attribute CG_entropy numeric
@attribute cluster_coeff_mean numeric
@attribute cluster_coeff_coeff_variation numeric
@attribute cluster_coeff_min numeric
@attribute cluster_coeff_max numeric
@attribute cluster_coeff_entropy numeric
@attribute DIAMETER_mean numeric
@attribute DIAMETER_coeff_variation numeric
@attribute DIAMETER_min numeric
@attribute DIAMETER_max numeric
@attribute DIAMETER_entropy numeric
@attribute cl_num_mean numeric
@attribute cl_num_coeff_variation numeric
@attribute cl_num_min numeric
@attribute cl_num_max numeric
@attribute cl_num_q90 numeric
@attribute cl_num_q10 numeric
@attribute cl_num_q75 numeric
@attribute cl_num_q25 numeric
@attribute cl_num_q50 numeric
@attribute cl_size_mean numeric
@attribute cl_size_coeff_variation numeric
@attribute cl_size_min numeric
@attribute cl_size_max numeric
@attribute cl_size_q90 numeric
@attribute cl_size_q10 numeric
@attribute cl_size_q75 numeric
@attribute cl_size_q25 numeric
@attribute cl_size_q50 numeric
@attribute SP_bias_mean numeric
@attribute SP_bias_coeff_variation numeric
@attribute SP_bias_min numeric
@attribute SP_bias_max numeric
@attribute SP_bias_q90 numeric
@attribute SP_bias_q10 numeric
@attribute SP_bias_q75 numeric
@attribute SP_bias_q25 numeric
@attribute SP_bias_q50 numeric
@attribute SP_unconstraint_mean numeric
@attribute SP_unconstraint_coeff_variation numeric
@attribute SP_unconstraint_min numeric
@attribute SP_unconstraint_max numeric
@attribute SP_unconstraint_q90 numeric
@attribute SP_unconstraint_q10 numeric
@attribute SP_unconstraint_q75 numeric
@attribute SP_unconstraint_q25 numeric
@attribute SP_unconstraint_q50 numeric
@attribute saps_BestSolution_Mean numeric
@attribute saps_BestSolution_CoeffVariance numeric
@attribute saps_FirstLocalMinStep_Mean numeric
@attribute saps_FirstLocalMinStep_CoeffVariance numeric
@attribute saps_FirstLocalMinStep_Median numeric
@attribute saps_FirstLocalMinStep_Q10 numeric
@attribute saps_FirstLocalMinStep_Q90 numeric
@attribute saps_BestAvgImprovement_Mean numeric
@attribute saps_BestAvgImprovement_CoeffVariance numeric
@attribute saps_FirstLocalMinRatio_Mean numeric
@attribute saps_FirstLocalMinRatio_CoeffVariance numeric
@attribute gsat_BestSolution_Mean numeric
@attribute gsat_BestSolution_CoeffVariance numeric
@attribute gsat_FirstLocalMinStep_Mean numeric
@attribute gsat_FirstLocalMinStep_CoeffVariance numeric
@attribute gsat_FirstLocalMinStep_Median numeric
@attribute gsat_FirstLocalMinStep_Q10 numeric
@attribute gsat_FirstLocalMinStep_Q90 numeric
@attribute gsat_BestAvgImprovement_Mean numeric
@attribute gsat_BestAvgImprovement_CoeffVariance numeric
@attribute gsat_FirstLocalMinRatio_Mean numeric
@attribute gsat_FirstLocalMinRatio_CoeffVariance numeric
@attribute lobjois_mean_depth_over_vars numeric
@attribute lobjois_log_num_nodes_over_vars numeric

@data
./SAT02/handmade/zhang-lintao/xor-chain/x1_40.shuffled.cnf,1,118,314,79,296,0.4937,0.0608,0.2669,0.3851,0.8726,0,1,1.2485,0.0489,0.0885,0.038,0.0506,0.396,0,0,0.1351,0.0489,0.1341,0.0405,0.0541,0.6639,0,0,0,0,0,0.015,0.4495,0.0068,0.027,1.2311,0.3074,0.019,0.0864,0.0169,0.0203,0.0686,0.1238,0.0507,0.0777,1.3229,0.4433,0.0581,0.4,0.4805,1.6317,5.9615,0.0498,5,7,0.3556,2462.0714,0.2291,1862,4183,2928,1898,2569,2135,2292,16.808,0.1369,15.2993,23.4901,20.7388,15.4978,16.8501,15.5162,15.823,0,0,0,0,0,0,0,0,0,0.3478,0.0722,0.3121,0.3789,0.3732,0.3132,0.3698,0.3188,0.3625,2.403,0.6225,8.7125,0.2125,9,6,11,1.4077,0.2578,0.83,0.1453,1.0246,0.2152,8.709,0.2117,9,6,11,1.0317,0.3674,0.7667,0.1331,0.9868,0.9978
./SAT02/handmade/zhang-lintao/xor-chain/x1_80.shuffled.cnf,1,238,634,168,632,0.4167,0.0032,0.2658,0.3892,0.8484,0,1,1.23,0.0231,0.0858,0.0179,0.0238,0.3798,0,0,0.1266,0.0231,0.1315,0.019,0.0253,0.6518,0,0,0,0,0,0.0076,0.4339,0.0032,0.0127,1.4492,0.3339,0.0089,0.0857,0.0079,0.0095,0.0323,0.1287,0.0237,0.0364,1.4206,0.4452,0.0681,0.4,0.5325,1.6011,6.8802,0.0472,6,7,0.3664,2717.7,0.1213,2017,3373,3373,2492,2822,2561,2743,31.6565,0.1332,26.1054,38.8774,38.8774,26.6047,36.0205,28.9112,30.6857,0,0,0,0,0,0,0,0,0,0.3501,0.0776,0.3037,0.3804,0.3777,0.3121,0.3717,0.3186,0.3644,3.0502,0.6593,17.3718,0.1559,17,14,21,1.0815,0.2601,0.789,0.1016,1.0464,0.2928,17.292,0.156,17,14,21,0.7377,0.3398,0.7489,0.0912,0.9798,0.9978
./SAT03/handmade/anton/SAT/SGI_30_80_15_90_4-dir.shuffled-as.sat03-6.cnf,1,450,28508,435,28058,0.0345,0.016,0.0155,0.4921,1.0138,0,1,0.7656,0.0055,1.6885,0.0046,0.1333,0.0719,0,0.9893,0.9893,0.0055,0.1525,0.0034,0.0074,3.4695,0.65,0.0613,0.5,0.8219,2.765,0.0035,0.3653,0.0012,0.0065,3.9239,0.7612,0.0155,0,0.0155,0.0155,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,606.3846,0.5022,102,1328,852,150,751,476,652,76.2586,0.1698,58.2418,105.5587,89.1863,60.1488,83.8181,66.5459,75.1534,0.9345,0.0169,0.8942,0.9905,0.9471,0.9127,0.9425,0.9302,0.9371,0.0006,1.5442,0,0.0058,0.0021,0,0.0005,0.0001,0.0002,2.5883,0.3073,204.088,0.0507,204,191,217,32.4504,0.0806,0.9999,0.0001,11.5349,18.5954,202.974,0.0693,203,189,217,26.6016,0.2661,1.0061,0.141,0.9737,0.9868
./SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_1-log.shuffled-as.sat03-107.cnf,1,150,56970,150,56970,0,0,0.0026,0.2464,0.8062,0,1,1.3541,0.0666,0.0162,0.0333,0.0667,0.0083,0,0,0,0.0666,0.2157,0.0379,0.0983,2.0084,0.047,0.0229,0.0028,0.0689,1.3313,0.0007,0.2672,0.0003,0.0011,2.9504,0.0104,0.0026,0,0.0026,0.0026,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,1429.4,0.1423,1077,1695,1695,1137,1576,1234,1545,17.611,0.0831,15.5136,20.3417,20.3417,16.1936,18.658,16.2285,17.7511,0.095,0.4844,0.0052,0.1355,0.1354,0.0064,0.1236,0.0972,0.1106,0.4942,0.0019,0.4921,0.4961,0.4956,0.4931,0.4947,0.4936,0.4941,10.9302,0.1635,17.469,0.1583,17,14,21,1.2817,0.369,0.8882,0.097,9.9479,0.1549,17.7656,0.1635,18,14,21,0.6667,0.5717,0.8716,0.0602,0.5219,0.66
./SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_3-log.shuffled-as.sat03-109.cnf,1,150,58358,150,58358,0,0,0.0026,0.245,0.8063,0,1,1.349,0.0666,0.016,0.0333,0.0667,0.0081,0,0,0,0.0666,0.2016,0.038,0.1071,1.727,0.0417,0.0297,0.0013,0.0858,1.7367,0.0007,0.2644,0.0002,0.0011,3.0141,0.0106,0.0026,0,0.0026,0.0026,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,1663.5556,0.146,1330,2150,2150,1330,1738,1517,1597,18.2272,0.0979,16.085,22.0609,22.0609,16.085,18.2668,16.768,17.9864,0.0818,0.727,0.0004,0.1618,0.161,0.005,0.1323,0.0256,0.084,0.494,0.0018,0.4912,0.496,0.495,0.4933,0.4945,0.4938,0.494,11.6085,0.1561,17.5504,0.1656,18,14,21,1.289,0.3499,0.8842,0.0911,10.7641,0.1588,17.4,0.14,17,15,21,0.736,0.5982,0.8622,0.0624,0.5228,0.648
./SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_5-log.shuffled-as.sat03-111.cnf,1,150,55222,150,55222,0,0,0.0027,0.2473,0.8027,0,1,1.3548,0.0666,0.0165,0.0333,0.0667,0.0085,0,0,0,0.0666,0.2775,0.0401,0.1131,2.0433,0.0603,0.0411,0,0.1204,1.5326,0.0007,0.2621,0.0004,0.0011,2.9679,0.0105,0.0027,0,0.0027,0.0027,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,1452.1,0.2024,1156,2205,2205,1203,1599,1258,1350,17.8289,0.1332,15.6245,23.3741,23.3741,15.6726,19.6128,15.7149,16.878,0.1157,0.6385,0.0002,0.2135,0.2072,0.0004,0.1876,0.0886,0.0979,0.4943,0.0024,0.4913,0.4961,0.496,0.4924,0.4951,0.4939,0.4945,10.4022,0.1789,17.321,0.1775,17,14,21,1.1552,0.3502,0.8622,0.0871,9.7488,0.1753,17.2906,0.1507,17,14,21,0.6999,0.5436,0.8501,0.0769,0.5127,0.6443
./SAT03/handmade/anton/UNSAT/SGI_30_60_20_50_3-dir.shuffled-as.sat03-114.cnf,1,600,49070,580,48470,0.0345,0.0124,0.012,0.4921,1.0111,0,1,0.8149,0.0046,1.8278,0.0034,0.1,0.1227,0,0.9787,0.9787,0.0046,0.1659,0.0028,0.0071,4.206,0.458,0.0837,0.2718,0.6349,3.0492,0.0026,0.3897,0.0009,0.0056,4.3811,0.7464,0.0119,0,0.0119,0.0119,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,1094.6667,0.7473,78,2696,2696,78,1155,453,1122,83.1068,0.1366,64.6269,99.181,99.181,64.6269,90.232,73.157,87.8974,0.9087,0.0217,0.8552,0.9581,0.9322,0.8796,0.9216,0.8978,0.9129,0,2.6608,0,0.0003,0,0,0,0,0,45.4502,15.4138,270.615,0.0731,271,257,285,38.6444,0.1662,1.0552,0.8963,11.9654,9.5123,272.007,0.073,272,257,288,37.6613,0.1758,1.0003,0.0095,0.9047,0.9711
./SAT03/handmade/anton/UNSAT/SGI_30_60_24_40_2-log.shuffled-as.sat03-119.cnf,1,120,48342,120,48342,0,0,0.0025,0.2441,0.8074,0,1,1.3464,0.0833,0.0158,0.0417,0.0833,0.0079,0,0,0,0.0833,0.207,0.0497,0.1134,2.1089,0.0753,0.0345,0.0387,0.1409,1.899,0.0008,0.2977,0.0002,0.0012,2.8674,0.0094,0.0025,0,0.0025,0.0025,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,2184.75,0.1263,1733,2621,2621,1733,2502,2049,2186,19.5421,0.1356,17.3237,23.5296,23.5296,17.3237,23.5244,17.6555,17.6818,0.1415,0.401,0.0819,0.2455,0.2424,0.0857,0.1673,0.1008,0.1137,0.4939,0.002,0.4921,0.4959,0.4951,0.4925,0.4946,0.493,0.4941,9.0305,0.1635,14.4931,0.1785,15,11,18,1.5264,0.3406,0.9042,0.0891,8.04,0.316,14.544,0.1944,14,11,18,0.8114,0.602,0.8678,0.0977,0.5393,0.6874
./SAT03/handmade/anton/UNSAT/SGI_30_60_28_40_7-log.shuffled-as.sat03-127.cnf,1,140,58376,140,58376,0,0,0.0024,0.2485,0.8024,0,1,1.3553,0.0714,0.0155,0.0357,0.0714,0.0076,0,0,0,0.0714,0.1802,0.0472,0.0972,2.0951,0.0606,0.0257,0.0218,0.0938,1.7102,0.0008,0.3043,0.0002,0.0013,3.1342,0.0108,0.0024,0,0.0024,0.0024,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,1780,0.1258,1439,2182,2182,1439,1863,1652,1664,19.1973,0.0459,18.3231,20.8818,20.8818,18.3231,19.653,18.6471,18.7282,0.1178,0.4027,0.0412,0.1742,0.1733,0.0468,0.1574,0.0793,0.1324,0.4938,0.0018,0.492,0.4955,0.495,0.4927,0.4946,0.4931,0.4938,11.2556,0.2247,16.906,0.1778,17,13,20,1.3847,0.4059,0.8938,0.1599,10.5,0.1564,16.5152,0.1814,16,13,20,0.7819,0.5572,0.8681,0.0938,0.5359,0.6233
./SAT03/handmade/anton/UNSAT/SGI_30_60_29_30_6-dir.shuffled-as.sat03-130.cnf,1,870,69964,841,69094,0.0345,0.0126,0.0122,0.4941,1.0077,0,1,0.8081,0.0032,1.9496,0.0024,0.069,0.1198,0,0.98,0.98,0.0032,0.1795,0.0015,0.005,4.3147,0.4506,0.0543,0.2952,0.6012,2.9186,0.0017,0.3926,0.0004,0.0038,4.4349,0.7352,0.0122,0,0.0122,0.0122,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,1051.7143,1.3871,110,4528,4528,110,1216,254,332,78.3729,0.1376,67.4886,99.9689,99.9689,67.4886,87.3398,68.7259,74.378,0.9061,0.015,0.852,0.9429,0.9214,0.8885,0.9141,0.9009,0.9064,0,4.8955,0,0.0011,0,0,0,0,0,9.0432,0.1678,395.511,0.0359,395,378,415,36.237,0.106,0.9996,0.0002,10.5625,0.2414,393.931,0.0354,393,374,413,34.3688,0.196,0.9996,0.0002,0.8382,0.9515
./SAT03/handmade/anton/UNSAT/SGI_30_70_15_90_1-dir.shuffled-as.sat03-136.cnf,1,450,31962,435,31512,0.0345,0.0143,0.0138,0.4902,1.0134,0,1,0.8437,0.0066,1.8311,0.0046,0.1333,0.1431,0,0.9723,0.9723,0.0066,0.1313,0.0046,0.009,3.6208,0.3715,0.0848,0.2308,0.5865,2.8225,0.0033,0.3882,0.0013,0.0067,4.0122,0.7269,0.0138,0,0.0138,0.0138,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,1258.25,0.8272,61,2321,2321,61,2321,387,2264,100.629,0.3068,60.9457,139.8061,139.8061,60.9457,139.8061,82.1311,119.633,0.9037,0.0203,0.8698,0.9518,0.9314,0.8816,0.9146,0.8895,0.9039,0,1.7597,0,0.0002,0,0,0,0,0,7.0886,13.0641,204.33,0.0675,204,191,218,36.1181,0.0871,1.0008,0.02,2.4321,0.2631,204.262,0.0518,204,191,218,30.3554,0.2388,0.9998,0.0001,0.9643,0.9826
./SAT03/handmade/anton/UNSAT/SGI_30_70_15_90_1-log.shuffled-as.sat03-137.cnf,1,75,25452,75,25452,0,0,0.0029,0.2468,0.807,0,1,1.3554,0.1333,0.0172,0.0667,0.1333,0.0091,0,0,0,0.1333,0.0715,0.1077,0.1442,1.252,0.0679,0.0567,0.0051,0.1597,1.4595,0.0014,0.2023,0.0011,0.0022,2.4308,0.0107,0.0029,0,0.0029,0.0029,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,2751.25,0.105,2266,3234,3234,2266,2968,2601,2818,19.2905,0.0916,17.3901,23.4867,23.4867,17.3901,20.0795,18.3687,18.8656,0.1226,0.809,0.0004,0.2768,0.276,0.0017,0.1617,0.0264,0.1475,0.4945,0.0006,0.4941,0.4954,0.4948,0.4941,0.4947,0.4943,0.4945,5.3724,0.2406,8.1339,0.2225,8,6,10,1.946,0.3813,0.9335,0.0798,4.4525,0.3088,8.2492,0.2144,8,6,10,1.172,0.6592,0.8939,0.0936,0.6165,0.7248
./SAT03/handmade/anton/UNSAT/SGI_30_70_18_80_10-dir.shuffled-as.sat03-140.cnf,1,540,40510,522,39970,0.0345,0.0135,0.0131,0.4856,1.0233,0,1,0.845,0.0058,1.7708,0.0038,0.1111,0.1663,0,0.9642,0.9642,0.0058,0.1506,0.0035,0.0083,3.9417,0.2911,0.0864,0.1321,0.459,3.0958,0.0028,0.3923,0.001,0.0056,4.7618,0.7307,0.008,0.1712,0.0049,0.0117,?,?,?,?,?,?,?,?,?,?,3,0,3,3,0,975.2,1.3763,98,4796,4796,336,738,369,426,67.774,0.2007,57.4765,97.7533,97.7533,57.4828,76.3469,58.3737,60.1845,0.881,0.0216,0.8408,0.9211,0.9047,0.8559,0.8958,0.8635,0.8839,0,3.9795,0,0.0001,0,0,0,0,0,4.1787,0.2254,246.006,0.0464,246,231,260,35.5231,0.1035,0.9998,0.0001,18.9142,13.4332,242.914,0.0749,244,229,258,32.5914,0.239,1.0027,0.0505,0.9377,0.9693
./SAT03/handmade/anton/UNSAT/SGI_30_70_19_80_8-log.shuffled-as.sat03-143.cnf,1,95,36888,95,36888,0,0,0.0026,0.2437,0.8114,0,1,1.3492,0.1052,0.016,0.0526,0.1053,0.0081,0,0,0,0.1052,0.1413,0.0711,0.1204,1.6892,0.0642,0.0436,0.0183,0.136,1.6947,0.0011,0.3199,0.0006,0.0021,2.7985,0.0107,0.0025,0,0.0025,0.0025,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,2768.25,0.1842,2232,3806,3806,2232,3303,2406,2712,18.4401,0.04,17.4623,19.7884,19.7884,17.4623,19.0106,18.0426,18.5081,0.1178,0.6574,0.0348,0.241,0.2405,0.0375,0.1784,0.0647,0.0713,0.494,0.0013,0.4932,0.4955,0.495,0.4933,0.4943,0.4935,0.4937,7.1515,0.2791,11.0128,0.2035,11,8,14,1.6871,0.38,0.9114,0.0852,6.1613,0.1839,11.043,0.1913,11,8,14,0.9785,0.6253,0.8789,0.075,0.5703,0.6947
./SAT03/handmade/anton/UNSAT/SGI_30_70_20_60_10-dir.shuffled-as.sat03-144.cnf,1,600,46074,580,45474,0.0345,0.0132,0.0128,0.4885,1.0163,0,1,0.8556,0.0051,1.8913,0.0034,0.1,0.1562,0,0.9697,0.9697,0.0051,0.1382,0.0036,0.0071,4.2017,0.328,0.0591,0.1861,0.422,2.8961,0.0025,0.3911,0.001,0.005,4.3551,0.7195,0.0127,0,0.0127,0.0127,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,1986.25,0.8979,151,4735,4735,151,4735,698,2361,67.9415,0.1256,54.5587,75.7054,75.7054,54.5587,75.7054,66.4901,75.0119,0.8886,0.0153,0.8478,0.9147,0.9051,0.8699,0.8993,0.8797,0.8899,0,2.5197,0,0,0,0,0,0,0,46.7563,13.616,269.626,0.0772,270,256,285,36.4543,0.152,1.0205,0.3139,6.7374,0.2026,271.97,0.0422,272,258,287,37.4356,0.126,0.9998,0.0002,0.9096,0.9583
./SAT03/handmade/anton/UNSAT/SGI_30_70_20_70_1-dir.shuffled-as.sat03-146.cnf,1,600,46988,580,46388,0.0345,0.0129,0.0125,0.4862,1.0222,0,1,0.8367,0.005,1.7616,0.0034,0.1,0.1486,0,0.9694,0.9694,0.005,0.1589,0.0033,0.0073,4.1117,0.3519,0.09,0.1386,0.4982,3.0694,0.0024,0.4245,0.0008,0.005,4.7716,0.7058,0.0079,0.1884,0.0043,0.0125,?,?,?,?,?,?,?,?,?,?,2.9983,0.0138,2,3,0.0127,1816.5,0.9433,103,3530,3530,103,3530,103,3530,96.4415,0.1796,79.1165,113.7666,113.7666,79.1165,113.7666,79.1165,113.7666,0.8885,0.0229,0.8328,0.9251,0.9111,0.8568,0.9034,0.8742,0.8938,0,3.706,0,0.0001,0,0,0,0,0,42.8065,15.5556,271.1,0.0714,272,256,287,36.7272,0.1076,0.9965,0.057,8.8963,6.6556,269.985,0.0783,271,254,288,33.8019,0.2123,1.0001,0.0056,0.9219,0.9674
./SAT03/handmade/anton/UNSAT/SGI_30_70_21_60_7-log.shuffled-as.sat03-151.cnf,1,105,40110,105,40110,0,0,0.0026,0.2476,0.8095,0,1,1.3609,0.0952,0.0162,0.0476,0.0952,0.0082,0,0,0,0.0952,0.1562,0.0551,0.1219,1.9103,0.0732,0.0402,0.0109,0.1387,1.4088,0.0011,0.2799,0.0006,0.0019,2.5575,0.0114,0.0026,0,0.0026,0.0026,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,1986.4444,0.1837,1555,2671,2671,1555,2341,1686,1896,19.3997,0.0495,17.6984,20.5406,20.5406,17.6984,20.1307,18.7718,19.8055,0.1372,0.5129,0.0212,0.2428,0.2403,0.0245,0.172,0.1199,0.1303,0.4942,0.0014,0.4929,0.4961,0.4948,0.4932,0.4946,0.4939,0.4942,7.7246,0.1683,12.1547,0.1852,12,9,15,1.5338,0.3599,0.8954,0.076,6.9102,0.1836,12.0743,0.1934,12,9,15,0.924,0.6457,0.8682,0.0794,0.5726,0.7013
./SAT03/handmade/anton/UNSAT/SGI_30_70_22_70_7-dir.shuffled-as.sat03-154.cnf,1,660,56654,638,55994,0.0345,0.0118,0.0114,0.4902,1.0131,0,1,0.8433,0.0045,1.8073,0.0031,0.0909,0.1452,0,0.9718,0.9718,0.0045,0.1706,0.0028,0.007,4.2935,0.3685,0.0939,0.1359,0.59,2.9916,0.0022,0.4319,0.0007,0.0051,4.6571,0.7131,0.0091,0.1915,0.0046,0.0114,?,?,?,?,?,?,?,?,?,?,2.9368,0.0828,2,3,0.2356,1175.3333,1.3529,215,4718,4718,215,676,447,510,70.0733,0.1562,59.0658,91.7825,91.7825,59.0658,75.2944,62.9431,67.8884,0.8896,0.0244,0.8256,0.9408,0.9126,0.8584,0.905,0.8749,0.8941,0,3.9908,0,0.0001,0,0,0,0,0,7.7368,2.0854,297.377,0.0783,298,281,314,41.3467,0.0997,0.9999,0.0011,7.5683,0.1601,299.467,0.0424,299,284,315,40.984,0.1522,0.9998,0.0001,0.9163,0.9665
./SAT03/handmade/anton/UNSAT/SGI_30_70_26_40_6-dir.shuffled-as.sat03-163.cnf,1,780,66810,754,66030,0.0345,0.0118,0.0114,0.4897,1.0161,0,1,0.8223,0.0037,1.9114,0.0027,0.0769,0.1369,0,0.9756,0.9756,0.0037,0.199,0.0021,0.0058,4.5707,0.3938,0.0811,0.1948,0.5629,3.1332,0.0019,0.4367,0.0007,0.0044,4.6273,0.7118,0.0114,0,0.0114,0.0114,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,581.8667,0.7694,111,2179,723,347,539,400,493,64.1928,0.1006,57.499,82.4975,72.0557,57.779,67.8378,59.4153,62.8876,0.8977,0.0212,0.8382,0.9397,0.9197,0.8685,0.9115,0.8879,0.8994,0,3.1726,0,0.0001,0,0,0,0,0,8.6485,0.1977,351.976,0.0878,354,337,372,39.5103,0.098,0.9996,0.0002,11.5737,0.2183,354.442,0.0383,354.5,337,371,40.138,0.1591,0.9998,0.0002,0.8664,0.9522
./SAT03/handmade/anton/UNSAT/SGI_30_70_26_60_1-dir.shuffled-as.sat03-167.cnf,1,780,65612,754,64832,0.0345,0.012,0.0116,0.4865,1.0202,0,1,0.8673,0.004,1.891,0.0027,0.0769,0.1686,0,0.966,0.966,0.004,0.1358,0.0028,0.0062,4.1532,0.2823,0.0682,0.1489,0.4545,2.9436,0.0019,0.3804,0.0006,0.004,4.5603,0.7289,0.0094,0.0741,0.0079,0.0116,?,?,?,?,?,?,?,?,?,?,2.9877,0.0369,2,3,0.0664,1189.4,1.087,107,3733,3733,107,751,651,705,72.4355,0.1895,58.1121,95.9874,95.9874,58.1121,76.7643,59.6866,71.627,0.8776,0.0174,0.8412,0.9164,0.8986,0.8581,0.8871,0.8654,0.8778,0,6.041,0,0,0,0,0,0,0,10.6299,0.1673,350.487,0.0885,352.5,337,368,38.5468,0.1041,0.9997,0.0002,31.0703,7.7324,349.627,0.0837,352,333,369,41.8741,0.1024,1.0012,0.0189,0.8909,0.9575
./SAT03/handmade/anton/UNSAT/SGI_30_70_27_50_3-dir.shuffled-as.sat03-169.cnf,1,810,68270,783,67460,0.0345,0.012,0.0116,0.4927,1.0105,0,1,0.8136,0.0034,1.9099,0.0026,0.0741,0.1182,0,0.9798,0.9798,0.0034,0.1887,0.0021,0.0057,4.3862,0.4523,0.0719,0.2845,0.5939,3.1132,0.0019,0.4136,0.0006,0.0042,4.7054,0.7508,0.0116,0,0.0116,0.0116,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,335.5909,0.3368,63,675,396,271,385,295,342,74.6724,0.0402,68.7101,80.8254,78.8059,70.5017,76.037,72.2411,75.3163,0.9039,0.018,0.848,0.9405,0.9217,0.8817,0.9164,0.8942,0.9059,0,2.9491,0,0.0001,0,0,0,0,0,44.2013,9.9717,365.132,0.0874,368,350,382,39.9959,0.1282,1.0029,0.0407,11.8442,0.1997,367.055,0.0352,367,349,382,41.3569,0.1331,0.9999,0.0001,0.8884,0.9462
./SAT03/handmade/anton/UNSAT/SGI_30_70_29_50_3-dir.shuffled-as.sat03-179.cnf,1,870,73400,841,72530,0.0345,0.012,0.0116,0.4914,1.0092,0,1,0.8655,0.0036,1.8499,0.0024,0.069,0.1647,0,0.9662,0.9662,0.0036,0.1868,0.0021,0.0057,4.4708,0.2957,0.074,0.1061,0.4774,3.0575,0.0016,0.4467,0.0005,0.0039,4.835,0.6839,0.0077,0.1384,0.0063,0.0116,?,?,?,?,?,?,?,?,?,?,2.996,0.0212,2,3,0.0263,446.0769,0.3331,78,681,660,264,480,406,468,62.8092,0.085,56.4427,75.1043,73.4231,57.7585,62.3485,60.8797,61.7365,0.8785,0.0201,0.8232,0.9168,0.9004,0.8557,0.8927,0.8667,0.8791,0,6.4478,0,0.0001,0,0,0,0,0,51.3814,8.6927,390.924,0.1004,395,374,411,38.5622,0.1419,1.0025,0.0308,12.7917,0.1732,395.944,0.0334,395,381,413,39.8818,0.1371,0.9998,0.0001,0.8676,0.9407
./SAT03/handmade/anton/UNSAT/SGI_30_80_17_90_7-log.shuffled-as.sat03-190.cnf,1,85,29282,85,29282,0,0,0.0029,0.2457,0.8047,0,1,1.3505,0.1176,0.017,0.0588,0.1176,0.009,0,0,0,0.1176,0.0569,0.1017,0.1301,1.318,0.0632,0.027,0.0163,0.0919,1.6542,0.0011,0.2366,0.0004,0.0018,2.3439,0.0097,0.0029,0,0.0029,0.0029,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,2926,0.0718,2729,3357,3357,2729,3028,2756,2804,20.5678,0.0583,18.2995,21.7036,21.7036,18.2995,21.4716,19.2126,20.9786,0.1227,0.3918,0.0429,0.1732,0.1729,0.0445,0.1593,0.0908,0.1459,0.4946,0.0005,0.4941,0.4952,0.4949,0.4944,0.4947,0.4944,0.4946,6.7141,0.1668,9.0564,0.2086,9,7,11,1.8382,0.3851,0.9299,0.0821,5.7333,0.1728,8.9216,0.2069,9,6,11,1.031,0.6461,0.8793,0.088,0.6053,0.7036
