@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute base numeric
@attribute sp numeric
@attribute dia numeric
@attribute cl numeric
@attribute unit numeric
@attribute ls numeric
@attribute lobjois numeric
@attribute tud_base numeric
@attribute tud_clausesf numeric
@attribute tud_resf numeric
@attribute tud_varf numeric
@attribute tud_derivativef numeric
@attribute tud_big numeric
@attribute tud_const numeric
@attribute tud_rwhf numeric
@attribute tud_xor numeric

@data
industrial/SAT-Race-2010-CNF/hardware-verification/manolios/c10idw_i.cnf.gz,1,24.94,8.2,12.492,7.436,2.576,6.98,4.46,0.56,6.096,5.456,0.16,0,0.268,0.408,0.232,0.492
industrial/SAT-Race-2010-CNF/hardware-verification/manolios/c10ni_s.cnf.gz,1,24.304,8.08,12.488,7.512,2.924,7.028,4.484,0.58,5.852,5.416,0.132,0,0.26,0.364,0.216,0.424
industrial/SAT-Race-2010-CNF/hardware-verification/manolios/c6n.cnf.gz,1,20.504,1.292,10.444,5.42,0.452,4.824,2.404,0.104,0.324,0.368,0.036,0.004,0.06,0.072,0.048,0.084
industrial/SAT-Race-2010-CNF/hardware-verification/manolios/c7bidw.cnf.gz,1,22.924,5.844,11.764,6.752,1.852,6.224,3.764,0.436,2.096,2.22,0.116,0,0.216,0.316,0.188,0.388
industrial/SAT-Race-2010-CNF/hardware-verification/manolios/c7n.cnf.gz,1,20.4,1.56,7.472,5.32,0.464,4.772,2.312,0.08,0.236,0.272,0.024,0.004,0.04,0.056,0.036,0.068
industrial/SAT-Race-2010-CNF/hardware-verification/manolios/c8idw_s.cnf.gz,1,22.312,6.004,11.444,6.416,1.628,5.924,3.432,0.34,1.808,1.876,0.1,0.008,0.18,0.264,0.168,0.332
industrial/SAT-Race-2010-CNF/hardware-verification/manolios/c8n_i.cnf.gz,1,20.42,1.092,8.724,5.336,0.4,4.736,2.332,0.088,0.292,0.324,0.024,0,0.044,0.06,0.04,0.068
industrial/SAT-Race-2010-CNF/hardware-verification/manolios/c9b_i.cnf.gz,1,20.564,1.428,10.436,5.424,0.636,4.768,2.416,0.108,0.432,0.464,0.028,0,0.052,0.076,0.048,0.084
industrial/SAT-Race-2010-CNF/hardware-verification/manolios/c9idw.cnf.gz,1,23.744,6.48,12.1,7.092,2.5,6.576,4.084,0.496,3.928,3.84,0.132,0.004,0.244,0.344,0.196,0.404
industrial/SAT-Race-2010-CNF/hardware-verification/manolios/f6bid.cnf.gz,1,22.524,5.2,11.676,6.62,2.168,6.172,3.692,0.384,1.352,1.5,0.104,0.004,0.188,0.268,0.164,0.32
industrial/SAT-Race-2010-CNF/hardware-verification/manolios/f7nidw.cnf.gz,1,27.492,9.976,13.82,8.812,4.108,8.5,5.8,0.888,4.504,4.764,0.184,0,0.396,0.624,0.364,0.764
industrial/SAT-Race-2010-CNF/hardware-verification/manolios/g7nidw.cnf.gz,1,21.196,2.824,10.916,5.876,1.052,5.256,2.876,0.2,0.624,0.708,0.068,0.008,0.112,0.152,0.108,0.192
industrial/SAT-Race-2010-CNF/hardware-verification/manolios/g9bidw.cnf.gz,1,23.704,6.96,12.08,7.036,2.276,6.544,4.028,0.488,1.976,2.172,0.136,0.008,0.228,0.336,0.2,0.428
industrial/SAT-Race-2010-CNF/hardware-verification/velev/11pipe_11_ooo.cnf.gz,1,52.424,44.68,25.932,20.892,194.932,24.6,17.836,2.488,?,?,?,0.04,0.388,15.024,1.4,1.692
industrial/SAT-Race-2010-CNF/hardware-verification/velev/12pipe_bug8.cnf.gz,1,181.696,132.112,81.48,75.456,1106.02,79.848,69.104,5,?,?,?,0.08,0.668,163.544,2.852,3.672
industrial/SAT-Race-2010-CNF/hardware-verification/velev/12pipe_q0_k.cnf.gz,1,65.416,51.524,25.584,20.192,487.756,23.86,16.88,2.628,?,?,?,0,0.328,7.308,1.324,1.644
industrial/SAT-Race-2010-CNF/hardware-verification/velev/16pipe_16_ooo.cnf.gz,1,237.252,303.704,109.184,102.184,923.896,123.18,98.76,11.588,?,?,?,0.2,1.848,292.528,6.18,7.96
industrial/SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq46_a.cnf.gz,1,146.78,53.2,34.344,29.236,680.724,34.916,26.8,3.464,?,?,13.836,0,0.68,6.136,1.536,2.288
industrial/SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq60_a.cnf.gz,1,468.68,117.492,60.816,57.588,1364.58,69.456,54.14,7.16,?,?,?,0,1.424,16.644,3.372,4.924
industrial/SAT-Race-2010-CNF/hardware-verification/velev/2dlx_ca_bp_f_liveness.cnf.gz,1,100.288,47.756,28.688,23.752,142.1,28.2,20.888,2.856,?,?,10.824,0,0.436,16.732,1.408,1.968
industrial/SAT-Race-2010-CNF/mixed/bioinf/ndhf_xits_13_UNSAT.cnf.gz,1,39.564,7.812,12.184,7.088,52.876,6.672,4.12,0.196,?,4.644,0.1,0,0.012,0.02,0.044,0.064
industrial/SAT-Race-2010-CNF/mixed/bioinf/q_query_2_L324_coli.cnf.gz,1,78.404,60.98,63.78,58.74,54.092,58.812,55.78,2.164,?,?,1.076,0.012,0.872,1.092,0.776,1.872
industrial/SAT-Race-2010-CNF/mixed/bioinf/q_query_3_l44_lambda.cnf.gz,1,20.664,1.252,10.572,5.536,0.556,5.036,2.516,0.132,14.54,12.368,0.072,0.008,0.06,0.064,0.052,0.092
industrial/SAT-Race-2010-CNF/mixed/bioinf/q_query_3_l45_lambda.cnf.gz,1,20.688,1.268,10.572,5.556,0.588,5.084,2.556,0.14,15.284,12.92,0.068,0,0.052,0.06,0.048,0.088
industrial/SAT-Race-2010-CNF/mixed/bioinf/q_query_3_l48_lambda.cnf.gz,1,20.764,1.392,10.624,5.76,0.644,5.072,2.604,0.152,17.712,14.244,0.064,0,0.048,0.056,0.048,0.096
industrial/SAT-Race-2010-CNF/mixed/diagnosis/ACG-15-10p0.cnf.gz,1,66.752,11.424,14.74,9.648,4.948,9.644,6.66,1.028,1.732,1.876,0.344,0.012,0.468,0.532,0.452,0.748
industrial/SAT-Race-2010-CNF/mixed/diagnosis/UTI-20-10p0.cnf.gz,1,57.4,12.664,15.492,10.492,18.14,10.684,7.604,1.232,3.008,3.392,0.424,0.004,0.444,0.62,0.46,0.816
industrial/SAT-Race-2010-CNF/software-verification/bitverif/countbitsarray02_32.cnf.gz,1,0.196,0.156,0.736,5.044,0.076,4.88,2.052,0.02,0.008,0.012,0,0,0.004,0.004,0,0.008
industrial/SAT-Race-2010-CNF/software-verification/bitverif/countbitsarray32_32.cnf.gz,1,5.064,2.524,10.932,5.908,1.244,5.252,2.892,0.18,0.164,0.196,0.04,0.004,0.104,0.14,0.084,0.16
industrial/SAT-Race-2010-CNF/software-verification/bitverif/countbitsrotate128.cnf.gz,1,32.608,4.256,11.512,6.488,3.092,5.884,3.488,0.344,2.212,2.148,0.08,0,0.18,0.28,0.152,0.316
industrial/SAT-Race-2010-CNF/software-verification/bitverif/maxxor128.cnf.gz,1,33.336,10.504,14.332,9.316,5.112,8.8,6.308,0.52,3.896,3.788,0.168,0.008,0.288,0.416,0.268,0.52
industrial/SAT-Race-2010-CNF/software-verification/fuhs/AProVE09-20.cnf.gz,1,11.42,1.392,10.544,5.508,0.532,4.916,2.524,0.112,0.252,0.288,0.036,0.004,0.052,0.068,0.044,0.092
industrial/SAT-Race-2010-CNF/software-verification/nec/hard-0-U-7061.cnf.gz,1,29.264,11.832,15.756,7.48,6.44,10.24,7.732,0.708,5.676,5.548,0.316,0.008,0.38,0.532,0.312,0.688
industrial/SAT-Race-2010-CNF/software-verification/nec/hard-10-U-15228.cnf.gz,1,492.08,452.96,438.448,429.564,422.8,425.712,417.6,13.44,7.06,7.248,0.704,0,0.264,0.668,0,0.712
industrial/SAT-Race-2010-CNF/software-verification/nec/hard-10-U-9007.cnf.gz,1,114.644,103.688,92.104,84.4,82.676,87.644,83.192,1.864,?,?,?,0,0.896,1.36,0.732,1.696
industrial/SAT-Race-2010-CNF/software-verification/nec/hard-11-U-7061.cnf.gz,1,13.264,13.3,13.22,13.196,13.072,13.084,13.064,1.124,16.92,9.568,3.056,0.088,0.604,0.8,0.452,0.996
industrial/SAT-Race-2010-CNF/software-verification/nec/hard-12-U-7061.cnf.gz,1,46.944,22.592,25.74,20.74,17.66,20.312,17.752,1.188,17.408,9.944,3.028,0.012,0.584,0.852,0.464,1.084
industrial/SAT-Race-2010-CNF/software-verification/nec/hard-13-U-9007.cnf.gz,1,142.864,131.652,114.664,106.896,103.66,108.248,104.768,1.932,?,?,?,0.028,0.984,1.536,0.832,1.832
industrial/SAT-Race-2010-CNF/software-verification/nec/hard-14-U-15228.cnf.gz,1,644.96,595.944,601.104,581.972,567.58,571.004,604.744,15.904,8.216,8.024,0.948,0,0.656,0.948,0.44,1.264
industrial/SAT-Race-2010-CNF/software-verification/nec/hard-15-U-10652.cnf.gz,1,280.632,188.02,179.08,172.724,167.452,173.572,169.344,4.536,?,?,4.62,0.112,2.48,3.828,1.868,4.336
industrial/SAT-Race-2010-CNF/software-verification/nec/hard-15-U-8013.cnf.gz,1,507.052,436.556,426.28,420.184,416.376,419.436,418.268,2.964,?,?,22.384,0.036,1.18,1.632,0.872,1.996
industrial/SAT-Race-2010-CNF/software-verification/nec/hard-18-U-10652.cnf.gz,1,389.892,233,216.556,211.024,206.576,213.064,207.876,5.54,?,?,6.68,0.1,2.928,4.448,2.16,5.036
industrial/SAT-Race-2010-CNF/software-verification/nec/hard-2-U-10652.cnf.gz,1,64.54,47.136,51.64,42.224,42.748,46.488,43.44,1.108,?,19.12,0.372,0.028,0.616,0.92,0.464,1.104
industrial/SAT-Race-2010-CNF/software-verification/nec/hard-2-U-9007.cnf.gz,1,48.8,29.348,30.544,22.232,21.896,25.32,22.424,1.392,?,19.3,7.152,0.052,0.752,1.112,0.6,1.388
industrial/SAT-Race-2010-CNF/software-verification/nec/hard-20-U-10652.cnf.gz,1,493.556,262.996,248.716,242.848,238.412,243.12,236.732,6.204,?,?,8.688,0.024,3.168,5.264,2.592,?
industrial/SAT-Race-2010-CNF/software-verification/nec/hard-25-U-7061.cnf.gz,1,10.44,10.468,10.452,10.38,10.38,10.364,10.444,1.412,12.416,12.196,0.616,0.02,0.752,1.044,0.636,1.388
industrial/SAT-Race-2010-CNF/software-verification/nec/hard-6-U-7061.cnf.gz,1,37.988,16.648,20.036,14.648,11.68,14.688,11.98,0.988,10.86,8.088,1.508,0.028,0.528,0.728,0.424,0.92
industrial/SAT-Race-2010-CNF/software-verification/nec/hard-7-U-10652.cnf.gz,1,118.712,89.9,93.596,89.568,84.32,90.148,84.844,2.304,?,?,1.244,0.068,1.284,1.964,0.948,2.384
industrial/SAT-Race-2010-CNF/software-verification/nec/hard-9-U-10652.cnf.gz,1,151.368,111.648,113.58,108.44,104.24,107.284,103.856,2.728,?,?,1.464,0.048,1.48,2.3,1.108,2.656
industrial/SAT-Race-2010-CNF/software-verification/post/zfcp.cnf.gz,1,3.44,3.428,3.408,3.408,3.4,3.4,3.396,4.688,?,?,1.584,0.004,?,?,1.304,?
SAT-Comp-2016-CNF/app16/10pipe_k.cnf.gz,1,95.576,41.816,29.044,23.916,475.964,26.992,20.968,2,?,?,21.984,0.048,0.304,27.944,1.256,1.456
SAT-Comp-2016-CNF/app16/14pipe_q0_k.cnf.gz,1,116.94,106.564,41.56,37.004,1007.03,46.368,34.1,4.668,?,?,?,0.18,0.936,20.128,2.736,3.532
SAT-Comp-2016-CNF/app16/16pipe_16_ooo.cnf.gz,1,244.348,302.552,110.012,104.36,1010.35,127.252,103.204,11.348,?,?,?,0.156,1.596,296.968,6.688,8.752
SAT-Comp-2016-CNF/app16/1dlx_c_iq57_a.cnf.gz,1,400.876,100.492,55.032,49.836,1226.5,59.364,46.568,6.196,?,?,?,0.048,1.468,15.516,3.456,4.852
SAT-Comp-2016-CNF/app16/9dlx_vliw_at_b_iq4.used-as.sat04-345.cnf.gz,1,48.304,20.804,18.38,13.292,146.14,14.144,10.476,1.048,?,?,4.052,0.012,0.24,3.292,0.576,0.78
SAT-Comp-2016-CNF/app16/9dlx_vliw_at_b_iq8.used-as.sat04-718.cnf.gz,1,277.864,104.46,72.596,69.044,1086.07,75.872,65.492,4.892,?,?,?,0,0.764,53.08,2.636,4.144
SAT-Comp-2016-CNF/app16/9dlx_vliw_at_b_iq9.used-as.sat04-719.cnf.gz,1,464.372,159.716,111.604,106.388,1545.82,117.4,103.448,6.46,?,?,?,0.068,1.332,97.744,3.412,5.644
SAT-Comp-2016-CNF/app16/abb313GPIA-9-c.used-as.sat04-317.cnf.gz,1,22.076,9.764,11.776,6.724,1.856,7.084,3.712,0.524,?,32.476,1.096,0,0.048,0.076,0.196,0.12
SAT-Comp-2016-CNF/app16/ablmulub16x4o.cnf.gz,1,0.164,0.088,0.304,5.012,0.052,4.904,2.024,0.012,0.008,0.012,0.004,0,0.004,0.008,0.008,0.008
SAT-Comp-2016-CNF/app16/ablmulub2x32o.cnf.gz,1,0.668,0.16,0.852,5.052,0.228,4.88,2.056,0.02,0.02,0.024,0.004,0,0.008,0.008,0.004,0.012
SAT-Comp-2016-CNF/app16/ablmulub8x16o.cnf.gz,1,0.64,0.204,1.676,5.072,0.14,4.716,2.064,0.024,0.024,0.028,0.004,0,0.008,0.012,0.008,0.016
SAT-Comp-2016-CNF/app16/ACG-20-10p0.cnf.gz,1,125.964,14.22,16.692,11.532,6.856,11.984,8.64,1.332,2.368,2.82,0.576,0.076,0.656,0.712,0.64,1.084
SAT-Comp-2016-CNF/app16/ACG-20-5p1.cnf.gz,1,115.372,13.336,15.864,10.884,6.292,11.16,7.976,1.272,2.216,2.508,0.448,0.004,0.496,0.532,0.452,0.816
SAT-Comp-2016-CNF/app16/add_01_1000_4.smt2-cvc4.cnf.gz,1,20.656,1.992,10.424,5.404,0.548,4.944,2.42,0.092,0.368,0.42,0.048,0,0.028,0.04,0.028,0.056
SAT-Comp-2016-CNF/app16/aes_32_3_keyfind_2.cnf.gz,1,0.072,0.024,0.036,5.004,0.004,4.844,2.008,0.008,0.004,0.008,0.004,0,0.004,0.004,0,0.004
SAT-Comp-2016-CNF/app16/aes_32_5_keyfind_1.cnf.gz,1,0.124,0.044,0.1,4.988,0.012,4.876,2.012,0.012,0.008,0.008,0,0,0,0.004,0,0
SAT-Comp-2016-CNF/app16/aes_64_2_keyfind_1.cnf.gz,1,0.372,0.072,0.132,4.996,0.012,4.776,2.012,0.012,0.024,0.02,0.004,0,0,0.004,0,0
SAT-Comp-2016-CNF/app16/aes_64_3_keyfind_1.cnf.gz,1,0.56,0.1,0.292,5.016,0.016,4.804,2.008,0.016,0.036,0.032,0.004,0,0,0.004,0,0.004
SAT-Comp-2016-CNF/app16/ak016modbtsimpbisc.cnf.gz,1,4.2,0.172,0.556,5.06,0.412,4.508,2.052,0.024,0.04,0.044,0.004,0,0.004,0.008,0.004,0.012
SAT-Comp-2016-CNF/app16/ak032diagodiagoisc.cnf.gz,1,1.792,0.484,5.744,5.172,0.604,4.564,2.176,0.048,0.096,0.108,0.016,0.004,0.024,0.032,0.02,0.036
SAT-Comp-2016-CNF/app16/ak032modbtmodbtisc.cnf.gz,1,20.324,0.652,6.824,5.256,0.708,4.592,2.236,0.06,0.196,0.216,0.012,0,0.024,0.028,0.016,0.04
SAT-Comp-2016-CNF/app16/ak032modbtsimpbisc.cnf.gz,1,20.36,0.696,7.808,5.24,1.312,4.564,2.252,0.068,0.256,0.276,0.016,0,0.028,0.036,0.02,0.044
SAT-Comp-2016-CNF/app16/ak064boothboothisc.cnf.gz,1,22.58,3.548,11.436,6.42,2.488,5.732,3.44,0.312,4.088,3.684,0.096,0.004,0.144,0.188,0.112,0.248
SAT-Comp-2016-CNF/app16/ak064diagodiagoisc.cnf.gz,1,18.56,2.004,10.78,5.744,1.04,5.104,2.748,0.188,0.616,0.656,0.064,0.004,0.088,0.124,0.068,0.156
SAT-Comp-2016-CNF/app16/ak064modasbg2asisc.cnf.gz,1,21.664,2.432,10.908,5.924,2.432,5.18,2.904,0.208,1.884,1.836,0.068,0,0.1,0.144,0.08,0.172
SAT-Comp-2016-CNF/app16/ak064modbtmodbtisc.cnf.gz,1,21.892,2.852,11.092,6.04,2.152,5.412,3.056,0.208,1.464,1.492,0.056,0.004,0.096,0.124,0.072,0.168
SAT-Comp-2016-CNF/app16/ak064paralbg2btaig.cnf.gz,1,22.58,3.696,11.476,6.408,2.464,5.748,3.428,0.364,2.316,2.28,0.108,0.008,0.196,0.284,0.172,0.36
SAT-Comp-2016-CNF/app16/ak064paralparalisc.cnf.gz,1,18.156,2.432,10.816,5.8,1.1,5.188,2.796,0.196,0.564,0.644,0.064,0.004,0.1,0.132,0.076,0.164
SAT-Comp-2016-CNF/app16/ak064simpbbg2btaig.cnf.gz,1,22.524,3.276,11.436,6.42,5.072,5.792,3.436,0.352,1.708,1.768,0.092,0,0.18,0.26,0.16,0.3
SAT-Comp-2016-CNF/app16/ak128astepbg2msaig.cnf.gz,1,36.1,11.268,14.804,9.904,5.752,9.536,6.776,1.1,?,17.06,0.268,0,0.544,0.876,0.48,1.036
SAT-Comp-2016-CNF/app16/ak128boothbg2btisc.cnf.gz,1,43.364,13.768,16.392,11.364,25.44,11.396,8.372,1.292,?,?,0.384,0.004,0.572,0.816,0.416,1.172
SAT-Comp-2016-CNF/app16/ak128boothboothisc.cnf.gz,1,43.34,13.548,16.436,11.332,9.168,11.376,8.336,1.288,?,?,0.396,0,0.58,0.828,0.432,1.184
SAT-Comp-2016-CNF/app16/ak128diagobg2asaig.cnf.gz,1,34.808,9.288,13.464,8.468,3.916,8.156,5.444,0.976,1.94,2.14,0.228,0.012,0.512,0.676,0.408,0.868
SAT-Comp-2016-CNF/app16/ak128modasbg2asisc.cnf.gz,1,36.568,10.296,13.944,8.936,7.224,8.656,5.936,0.824,16.12,14.824,0.272,0.016,0.404,0.608,0.332,0.796
SAT-Comp-2016-CNF/app16/ak128modbtbg2msisc.cnf.gz,1,34.432,11.532,15.072,9.928,17.164,9.636,6.964,0.868,?,17.872,0.268,0.004,0.424,0.62,0.324,0.828
SAT-Comp-2016-CNF/app16/ak128paralbg2msisc.cnf.gz,1,35.948,10.444,14.148,9.088,7.444,8.884,6.092,0.856,15.388,14.708,0.264,0.004,0.432,0.612,0.32,0.796
SAT-Comp-2016-CNF/app16/ak128paralparalisc.cnf.gz,1,40.804,9.584,13.392,8.384,4.092,8.124,5.36,0.76,3.904,4.484,0.228,0.008,0.364,0.516,0.284,0.644
SAT-Comp-2016-CNF/app16/ak128simpbbg2msisc.cnf.gz,1,36.732,11.872,15.248,10.12,18.236,10.016,7.196,1.012,?,?,0.328,0.012,0.472,0.704,0.364,0.924
SAT-Comp-2016-CNF/app16/am_7_7.shuffled-as.sat03-363.cnf.gz,1,0.188,0.168,3.6,5.024,0.048,4.748,2.028,0.024,0.02,0.02,0.004,0,0.008,0.008,0.008,0.012
SAT-Comp-2016-CNF/app16/am_9_9.cnf.gz,1,0.708,0.448,10.156,5.128,0.404,4.652,2.116,0.056,0.068,0.072,0.02,0,0.024,0.028,0.016,0.04
SAT-Comp-2016-CNF/app16/AProVE07-25.cnf.gz,1,14.324,0.376,3.244,5.148,0.164,4.544,2.136,0.036,0.1,0.116,0.008,0,0.012,0.016,0.012,0.02
SAT-Comp-2016-CNF/app16/AProVE11-06.cnf.gz,1,67.36,11.776,14.904,9.792,5.612,9.836,6.832,1.004,3.952,4.304,0.34,0.06,0.464,0.62,0.452,0.932
SAT-Comp-2016-CNF/app16/arcfour_initialPermutation_5_32.cnf.gz,1,20.668,2.644,10.32,5.296,0.364,4.76,2.308,0.096,0.48,0.616,0.024,0,0.032,0.04,0.024,0.048
SAT-Comp-2016-CNF/app16/arcfour_initialPermutation_6_14.cnf.gz,1,28.46,7.712,11.608,6.624,1.732,6.284,3.58,0.44,5.204,6.204,0.096,0,0.14,0.164,0.12,0.212
SAT-Comp-2016-CNF/app16/barman-pfile06-022.sas.ex.7.cnf.gz,1,696.18,798.832,683.356,667.056,723.712,671.468,662.26,1.02,?,?,?,0.056,0.34,0.684,0.256,0.452
SAT-Comp-2016-CNF/app16/barman-pfile07-027.sas.cr.37.cnf.gz,1,45.852,28.868,25.176,19.964,18.224,23.284,16.9,2.348,?,14.924,1.952,0.032,0.528,0.968,1.64,2.512
SAT-Comp-2016-CNF/app16/barman-pfile08-030.sas.cr.27.cnf.gz,1,50.54,36.944,33.068,28.516,28.172,31.984,26.016,2.484,?,17.92,2.188,0.156,0.524,1,1.78,2.756
SAT-Comp-2016-CNF/app16/barman-pfile09-036.sas.cr.33.cnf.gz,1,74.196,43.528,37.18,32.684,35.468,38.112,29.972,3.9,?,29.764,3.34,0.22,0.812,1.576,2.776,4.7
SAT-Comp-2016-CNF/app16/barman-pfile10-038.sas.cr.25.cnf.gz,1,71.824,36.868,34.72,29.176,31.316,34.82,26.536,3.552,?,25.092,2.468,0,0.392,0.944,1.92,2.916
SAT-Comp-2016-CNF/app16/barman-pfile10-040.sas.cr.17.cnf.gz,1,57.968,27.644,26.3,20.556,19.672,24.2,18.292,2.248,?,16.076,1.692,0.02,0.268,0.62,1.36,2.028
SAT-Comp-2016-CNF/app16/barman-pfile10-040.sas.cr.21.cnf.gz,1,64.956,34.684,30.4,25.16,25.736,29.248,23,2.652,?,20.392,2.06,0.048,0.384,0.888,1.748,2.384
SAT-Comp-2016-CNF/app16/C168_FW_UT_518.cnf.gz,1,0.08,0.024,0.016,0.016,0.024,0.924,1.224,0.016,0.052,0.032,0,0,0,0,0,0
SAT-Comp-2016-CNF/app16/countbitsarray04_32.cnf.gz,1,0.4,0.304,3.208,5.1,0.136,4.864,2.092,0.028,0.02,0.024,0.004,0,0.012,0.016,0.012,0.02
SAT-Comp-2016-CNF/app16/countbitssrl128.cnf.gz,1,46.268,12.12,15.976,10.856,57.78,10.7,7.88,0.744,8.916,7.704,0.2,0.016,0.416,0.6,0.368,0.696
SAT-Comp-2016-CNF/app16/ctl_3791_556_unsat.cnf.gz,1,20.656,3.692,8.972,5.216,0.596,4.768,2.228,0.1,0.744,1.02,0.068,0.004,0.028,0.032,0.044,0.052
SAT-Comp-2016-CNF/app16/ctl_4291_567_8_unsat.cnf.gz,1,20.88,5.6,10.316,5.276,0.656,4.752,2.296,0.132,1.012,1.292,0.08,0,0.032,0.04,0.052,0.06
SAT-Comp-2016-CNF/app16/cube-11-h13-unsat.cnf.gz,1,57.968,18.072,20.696,15.58,16.976,16.1,12.996,1.268,?,?,0.432,0.04,0.684,1.972,0.576,1.332
SAT-Comp-2016-CNF/app16/custmulsb2x32o.cnf.gz,1,0.444,0.136,0.684,5.04,0.572,4.824,2.04,0.016,0.02,0.024,0.004,0,0.008,0.008,0.008,0.012
SAT-Comp-2016-CNF/app16/custmulun16x16o.cnf.gz,1,0.14,0.116,0.596,5.028,0.052,4.896,2.032,0.016,0.008,0.008,0,0,0.004,0.004,0.004,0.004
SAT-Comp-2016-CNF/app16/dated-10-19-u.cnf.gz,1,28.476,9.908,14.404,9.284,43.268,8.652,6.16,0.94,2.08,2.312,0.332,0.008,0.46,0.52,0.388,0.792
SAT-Comp-2016-CNF/app16/div2.c.20.smt2-stp212.cnf.gz,1,41.764,9.016,12.456,7.404,10.172,7.404,4.428,0.656,7.308,8.092,0.248,0.004,0.232,0.252,0.224,0.464
SAT-Comp-2016-CNF/app16/E00N23.cnf.gz,1,97.852,67.54,50.64,45.192,338.772,49.356,41.004,2.54,?,?,16.416,0,0.268,0.78,0.944,1.096
SAT-Comp-2016-CNF/app16/E02F22.cnf.gz,1,45.888,32.816,30.696,25.676,152.776,28.92,23.308,1.472,?,?,7.168,0.008,0.14,0.428,0.516,0.512
SAT-Comp-2016-CNF/app16/e2_1.c.smt2-stp212.cnf.gz,1,20.876,3.464,10.44,0.84,4,4.84,2.436,0.104,0.432,0.476,0.024,0,0.032,0.04,0.028,0.06
SAT-Comp-2016-CNF/app16/e2_2.c.smt2-cvc4.cnf.gz,1,20.264,1.972,4.796,0.248,1.06,4.736,2.184,0.04,0.224,0.26,0.036,0,0.012,0.016,0.012,0.02
SAT-Comp-2016-CNF/app16/e2a_2.c.smt2-cvc4.cnf.gz,1,20.26,2.304,3.92,0.216,0.964,4.632,2.168,0.04,0.216,0.244,0.032,0,0.008,0.012,0.008,0.012
SAT-Comp-2016-CNF/app16/eq.atree.braun.11.unsat.cnf.gz,1,0.072,0.048,0.136,4.992,0.024,4.96,2.028,0.012,0.004,0.004,0,0,0.004,0,0,0.004
SAT-Comp-2016-CNF/app16/eq.atree.braun.12.unsat.cnf.gz,1,0.084,0.064,0.196,5.136,0.024,4.852,2.024,0.012,0.008,0.008,0,0,0,0.004,0.004,0.004
SAT-Comp-2016-CNF/app16/eq.atree.braun.13.unsat.cnf.gz,1,0.1,0.076,0.272,5,0.028,4.832,2.02,0.012,0.008,0.008,0,0,0.004,0.004,0.004,0.008
SAT-Comp-2016-CNF/app16/f1000.cnf.gz,1,0.092,0.044,0.18,5.088,0.016,4.864,2.012,0.008,0.008,0.012,0.004,0,0.004,0.004,0.004,0.004
SAT-Comp-2016-CNF/app16/f600.cnf.gz,1,0.052,0.024,0.06,4.98,0.012,4.848,2.004,0.008,0.004,0.008,0,0,0.004,0,0,0.004
SAT-Comp-2016-CNF/app16/g250.29.cnf.gz,1,24.056,10.388,13.004,8.108,10.296,7.696,4.984,0.212,11.316,0.404,0.06,0.004,0.032,0.036,0.152,0.108
SAT-Comp-2016-CNF/app16/gaussian.c.75.smt2-cvc4.cnf.gz,1,?,63.28,50.448,45.388,53.988,53.96,42.412,8.212,?,?,3.964,0.052,3.048,8.752,2.944,?
SAT-Comp-2016-CNF/app16/gripper14u.cnf.gz,1,0.932,0.424,3.584,5.104,0.18,4.7,2.104,0.032,0.188,0.064,0.012,0,0.008,0.012,0.016,0.016
SAT-Comp-2016-CNF/app16/gss-20-s100.cnf.gz,1,3.444,2.068,10.72,5.7,0.748,5.164,2.716,0.092,0.132,0.168,0.02,0,0.048,0.048,0.036,0.072
SAT-Comp-2016-CNF/app16/gss-24-s100.cnf.gz,1,3.624,2.124,10.728,5.696,0.784,5.08,2.692,0.092,0.132,0.164,0.016,0,0.044,0.052,0.04,0.068
SAT-Comp-2016-CNF/app16/gss-26-s100.cnf.gz,1,3.696,2.16,10.736,5.712,0.792,5.156,2.724,0.088,0.132,0.168,0.024,0.004,0.052,0.056,0.04,0.076
SAT-Comp-2016-CNF/app16/gss-27-s100.cnf.gz,1,3.568,2.112,10.728,5.684,0.788,5.096,2.704,0.092,0.132,0.164,0.016,0,0.044,0.052,0.04,0.068
SAT-Comp-2016-CNF/app16/gss-28-s100.cnf.gz,1,3.644,2.144,10.748,5.716,0.8,5.052,2.724,0.088,0.136,0.168,0.024,0.004,0.052,0.056,0.04,0.076
SAT-Comp-2016-CNF/app16/gss-29-s100.cnf.gz,1,3.604,2.048,10.692,5.692,0.788,5.108,2.704,0.096,0.132,0.164,0.016,0,0.04,0.048,0.036,0.068
SAT-Comp-2016-CNF/app16/gus-md5-10.cnf.gz,1,11.916,2.552,10.784,5.764,1.048,5.2,2.788,0.224,0.304,0.364,0.06,0.012,0.112,0.12,0.084,0.172
SAT-Comp-2016-CNF/app16/gus-md5-12.cnf.gz,1,11.7,2.408,10.784,5.784,0.952,5.244,2.808,0.236,0.308,0.364,0.048,0,0.108,0.116,0.076,0.164
SAT-Comp-2016-CNF/app16/hitag2-8-60-0-0xb2021557d918860-94.cnf.gz,1,20.196,0.928,2.704,5.056,0.088,4.332,2.068,0.04,3.496,2.628,0.04,0,0.008,0.012,0.012,0.012
