@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute algorithm string
@attribute runtime numeric
@attribute runstatus string

@data
tsplib_u2319,1,lkh,7.965,ok
tsplib_u574,1,lkh,1.21,ok
tsplib_u724,1,lkh,1.105,ok
tsplib_vm1084,1,lkh,3.34,ok
tsplib_vm1748,1,lkh,41.585,ok
vlsi_bck2217,1,lkh,3600,timeout
vlsi_bva2144,1,lkh,7.05,ok
vlsi_dbj2924,1,lkh,36.97,ok
vlsi_dca1389,1,lkh,3600,timeout
vlsi_dcb2086,1,lkh,21.01,ok
vlsi_dcc1911,1,lkh,3479.86,ok
vlsi_dja1436,1,lkh,5.295,ok
vlsi_djb2036,1,lkh,30.335,ok
vlsi_djc1785,1,lkh,59.015,ok
vlsi_dka1376,1,lkh,9.13,ok
vlsi_dkd1973,1,lkh,7.68,ok
vlsi_dkg813,1,lkh,1.04,ok
vlsi_fnb1615,1,lkh,8.945,ok
vlsi_fra1488,1,lkh,3.375,ok
vlsi_icw1483,1,lkh,11.42,ok
vlsi_irw2802,1,lkh,66.625,ok
vlsi_ley2323,1,lkh,22.59,ok
vlsi_lim963,1,lkh,8.885,ok
vlsi_pbd984,1,lkh,1.52,ok
vlsi_rbu737,1,lkh,3.31,ok
vlsi_rbv1583,1,lkh,10.91,ok
vlsi_rbw2481,1,lkh,10.835,ok
vlsi_rbx711,1,lkh,2.72,ok
vlsi_rby1599,1,lkh,3600,timeout
vlsi_xit1083,1,lkh,3.09,ok
vlsi_xpr2308,1,lkh,744.045,ok
vlsi_xql662,1,lkh,6.29,ok
national_ca4663,1,lkh.restart,3600,timeout
national_gr9882,1,lkh.restart,3600,timeout
national_lu980,1,lkh.restart,2.42,ok
national_mu1979,1,lkh.restart,414.505,ok
national_nu3496,1,lkh.restart,151.535,ok
national_rw1621,1,lkh.restart,21.115,ok
national_uy734,1,lkh.restart,1.81,ok
national_zi929,1,lkh.restart,29.675,ok
rue_1000-1,1,lkh.restart,2.5,ok
rue_1000-10,1,lkh.restart,3.9,ok
rue_1000-1000,1,lkh.restart,4.245,ok
rue_1000-101,1,lkh.restart,5.795,ok
rue_1000-102,1,lkh.restart,15.635,ok
rue_1000-103,1,lkh.restart,1.895,ok
rue_1000-104,1,lkh.restart,18.305,ok
rue_1000-105,1,lkh.restart,12.08,ok
rue_1000-106,1,lkh.restart,1.975,ok
rue_1000-107,1,lkh.restart,1.875,ok
rue_1000-108,1,lkh.restart,12.735,ok
rue_1000-109,1,lkh.restart,1.845,ok
rue_1000-11,1,lkh.restart,3.525,ok
rue_1000-110,1,lkh.restart,6.965,ok
rue_1000-111,1,lkh.restart,3.345,ok
rue_1000-112,1,lkh.restart,2.7,ok
rue_1000-113,1,lkh.restart,4.445,ok
rue_1000-114,1,lkh.restart,5.29,ok
rue_1000-115,1,lkh.restart,12.85,ok
rue_1000-116,1,lkh.restart,4.275,ok
rue_1000-117,1,lkh.restart,2.36,ok
rue_1000-118,1,lkh.restart,6.995,ok
rue_1000-119,1,lkh.restart,3.17,ok
rue_1000-12,1,lkh.restart,2.225,ok
rue_1000-120,1,lkh.restart,2.87,ok
rue_1000-121,1,lkh.restart,6.245,ok
rue_1000-122,1,lkh.restart,2.32,ok
rue_1000-123,1,lkh.restart,24.17,ok
rue_1000-124,1,lkh.restart,2.89,ok
rue_1000-125,1,lkh.restart,2.035,ok
rue_1000-126,1,lkh.restart,4.74,ok
rue_1000-127,1,lkh.restart,3.06,ok
rue_1000-128,1,lkh.restart,6.55,ok
rue_1000-129,1,lkh.restart,1.645,ok
rue_1000-13,1,lkh.restart,5.95,ok
rue_1000-130,1,lkh.restart,2.64,ok
rue_1000-131,1,lkh.restart,2.825,ok
rue_1000-132,1,lkh.restart,1524.13,ok
rue_1000-133,1,lkh.restart,2.875,ok
rue_1000-134,1,lkh.restart,11.415,ok
rue_1000-135,1,lkh.restart,2.61,ok
rue_1000-136,1,lkh.restart,13.765,ok
rue_1000-137,1,lkh.restart,4.625,ok
rue_1000-138,1,lkh.restart,46.355,ok
rue_1000-139,1,lkh.restart,27.675,ok
rue_1000-14,1,lkh.restart,3.565,ok
rue_1000-140,1,lkh.restart,4.82,ok
rue_1000-141,1,lkh.restart,80.01,ok
rue_1000-142,1,lkh.restart,10.575,ok
rue_1000-143,1,lkh.restart,9.76,ok
rue_1000-144,1,lkh.restart,20.83,ok
rue_1000-145,1,lkh.restart,85.52,ok
rue_1000-146,1,lkh.restart,15.47,ok
rue_1000-147,1,lkh.restart,61.985,ok
rue_1000-148,1,lkh.restart,2.48,ok
rue_1000-149,1,lkh.restart,6.475,ok
rue_1000-15,1,lkh.restart,5.34,ok
rue_1000-150,1,lkh.restart,8.84,ok
rue_1000-151,1,lkh.restart,1.98,ok
rue_1000-152,1,lkh.restart,15.555,ok
rue_1000-153,1,lkh.restart,80.54,ok
rue_1000-154,1,lkh.restart,2.06,ok
rue_1000-155,1,lkh.restart,14.87,ok
rue_1000-156,1,lkh.restart,2.195,ok
rue_1000-157,1,lkh.restart,3.09,ok
rue_1000-158,1,lkh.restart,5.045,ok
rue_1000-159,1,lkh.restart,17.615,ok
rue_1000-16,1,lkh.restart,30.995,ok
rue_1000-160,1,lkh.restart,3.735,ok
rue_1000-161,1,lkh.restart,1.59,ok
rue_1000-162,1,lkh.restart,134.88,ok
rue_1000-163,1,lkh.restart,2.15,ok
rue_1000-164,1,lkh.restart,2.86,ok
rue_1000-165,1,lkh.restart,3.31,ok
rue_1000-166,1,lkh.restart,1.655,ok
rue_1000-167,1,lkh.restart,4.9,ok
rue_1000-168,1,lkh.restart,5.51,ok
rue_1000-169,1,lkh.restart,2.81,ok
rue_1000-17,1,lkh.restart,11.995,ok
rue_1000-170,1,lkh.restart,13.545,ok
rue_1000-171,1,lkh.restart,7.67,ok
rue_1000-172,1,lkh.restart,7.91,ok
rue_1000-173,1,lkh.restart,14.515,ok
rue_1000-174,1,lkh.restart,2.095,ok
rue_1000-175,1,lkh.restart,5.925,ok
rue_1000-176,1,lkh.restart,5.95,ok
rue_1000-177,1,lkh.restart,8.275,ok
rue_1000-178,1,lkh.restart,3.945,ok
rue_1000-179,1,lkh.restart,77.38,ok
rue_1000-18,1,lkh.restart,4.325,ok
rue_1000-180,1,lkh.restart,6.235,ok
rue_1000-181,1,lkh.restart,2.745,ok
rue_1000-182,1,lkh.restart,3.845,ok
rue_1000-183,1,lkh.restart,3.795,ok
rue_1000-184,1,lkh.restart,8.9,ok
rue_1000-185,1,lkh.restart,2.05,ok
rue_1000-186,1,lkh.restart,4.165,ok
rue_1000-187,1,lkh.restart,2.84,ok
rue_1000-188,1,lkh.restart,4.725,ok
rue_1000-189,1,lkh.restart,10.25,ok
rue_1000-19,1,lkh.restart,8.27,ok
rue_1000-190,1,lkh.restart,8.165,ok
rue_1000-191,1,lkh.restart,2.415,ok
rue_1000-192,1,lkh.restart,18.495,ok
rue_1000-193,1,lkh.restart,2.25,ok
rue_1000-194,1,lkh.restart,5.515,ok
rue_1000-195,1,lkh.restart,86.705,ok
rue_1000-196,1,lkh.restart,6.435,ok
rue_1000-197,1,lkh.restart,2.295,ok
rue_1000-198,1,lkh.restart,9.21,ok
rue_1000-199,1,lkh.restart,3.09,ok
rue_1000-2,1,lkh.restart,3.255,ok
rue_1000-20,1,lkh.restart,12.95,ok
rue_1000-200,1,lkh.restart,8.53,ok
rue_1000-201,1,lkh.restart,2.285,ok
rue_1000-202,1,lkh.restart,3.445,ok
rue_1000-203,1,lkh.restart,3.965,ok
rue_1000-204,1,lkh.restart,26.535,ok
rue_1000-205,1,lkh.restart,1.91,ok
rue_1000-206,1,lkh.restart,11.66,ok
rue_1000-207,1,lkh.restart,10.885,ok
rue_1000-208,1,lkh.restart,3.985,ok
rue_1000-209,1,lkh.restart,11.67,ok
rue_1000-21,1,lkh.restart,5.065,ok
rue_1000-210,1,lkh.restart,7.67,ok
rue_1000-211,1,lkh.restart,12.305,ok
rue_1000-212,1,lkh.restart,2.03,ok
rue_1000-213,1,lkh.restart,1.665,ok
rue_1000-214,1,lkh.restart,3.065,ok
rue_1000-215,1,lkh.restart,2.13,ok
rue_1000-216,1,lkh.restart,7.485,ok
rue_1000-217,1,lkh.restart,13,ok
rue_1000-218,1,lkh.restart,75.235,ok
rue_1000-219,1,lkh.restart,3.4,ok
rue_1000-22,1,lkh.restart,7.875,ok
rue_1000-220,1,lkh.restart,2.055,ok
rue_1000-221,1,lkh.restart,3.14,ok
rue_1000-222,1,lkh.restart,3.925,ok
rue_1000-223,1,lkh.restart,4.4,ok
rue_1000-224,1,lkh.restart,3.675,ok
rue_1000-225,1,lkh.restart,2.5,ok
rue_1000-226,1,lkh.restart,2.425,ok
rue_1000-227,1,lkh.restart,2.435,ok
rue_1000-228,1,lkh.restart,2.105,ok
rue_1000-229,1,lkh.restart,15.57,ok
rue_1000-23,1,lkh.restart,2.335,ok
rue_1000-230,1,lkh.restart,2.28,ok
rue_1000-231,1,lkh.restart,5.28,ok
rue_1000-232,1,lkh.restart,2.59,ok
rue_1000-233,1,lkh.restart,1.695,ok
rue_1000-234,1,lkh.restart,2.935,ok
rue_1000-235,1,lkh.restart,6.725,ok
rue_1000-236,1,lkh.restart,6.435,ok
rue_1000-237,1,lkh.restart,2.915,ok
rue_1000-238,1,lkh.restart,18.62,ok
rue_1000-239,1,lkh.restart,28.68,ok
rue_1000-24,1,lkh.restart,73.635,ok
rue_1000-240,1,lkh.restart,28.92,ok
rue_1000-241,1,lkh.restart,4.065,ok
rue_1000-242,1,lkh.restart,9.065,ok
rue_1000-243,1,lkh.restart,1.995,ok
rue_1000-244,1,lkh.restart,1.94,ok
rue_1000-245,1,lkh.restart,3.66,ok
rue_1000-246,1,lkh.restart,3.43,ok
rue_1000-247,1,lkh.restart,4.05,ok
rue_1000-248,1,lkh.restart,34.26,ok
rue_1000-249,1,lkh.restart,4.425,ok
rue_1000-25,1,lkh.restart,2.285,ok
rue_1000-250,1,lkh.restart,8.195,ok
rue_1000-251,1,lkh.restart,12.86,ok
rue_1000-252,1,lkh.restart,14.9,ok
rue_1000-253,1,lkh.restart,2.985,ok
rue_1000-254,1,lkh.restart,3.075,ok
rue_1000-255,1,lkh.restart,1.565,ok
rue_1000-256,1,lkh.restart,54.715,ok
rue_1000-257,1,lkh.restart,1.935,ok
rue_1000-258,1,lkh.restart,3.585,ok
rue_1000-259,1,lkh.restart,4.28,ok
rue_1000-26,1,lkh.restart,3.345,ok
rue_1000-260,1,lkh.restart,23.005,ok
rue_1000-261,1,lkh.restart,2.83,ok
rue_1000-262,1,lkh.restart,7.77,ok
rue_1000-263,1,lkh.restart,203.69,ok
rue_1000-264,1,lkh.restart,3.195,ok
rue_1000-265,1,lkh.restart,63.885,ok
rue_1000-266,1,lkh.restart,4.125,ok
rue_1000-267,1,lkh.restart,2.71,ok
rue_1000-268,1,lkh.restart,2.54,ok
rue_1000-269,1,lkh.restart,2.56,ok
rue_1000-27,1,lkh.restart,2.115,ok
rue_1000-270,1,lkh.restart,14.48,ok
rue_1000-271,1,lkh.restart,8.6,ok
rue_1000-272,1,lkh.restart,3.21,ok
rue_1000-273,1,lkh.restart,14.045,ok
rue_1000-274,1,lkh.restart,2.235,ok
rue_1000-275,1,lkh.restart,2.475,ok
rue_1000-276,1,lkh.restart,7.805,ok
rue_1000-277,1,lkh.restart,5.695,ok
rue_1000-278,1,lkh.restart,6.265,ok
rue_1000-279,1,lkh.restart,2.45,ok
rue_1000-28,1,lkh.restart,1.97,ok
rue_1000-280,1,lkh.restart,2.01,ok
rue_1000-281,1,lkh.restart,38.035,ok
rue_1000-282,1,lkh.restart,7.73,ok
rue_1000-283,1,lkh.restart,2.15,ok
rue_1000-284,1,lkh.restart,8.95,ok
rue_1000-285,1,lkh.restart,3.4,ok
rue_1000-286,1,lkh.restart,4.615,ok
rue_1000-287,1,lkh.restart,14.215,ok
rue_1000-288,1,lkh.restart,4.23,ok
rue_1000-289,1,lkh.restart,1.835,ok
rue_1000-29,1,lkh.restart,2.305,ok
rue_1000-290,1,lkh.restart,1.96,ok
rue_1000-291,1,lkh.restart,4.38,ok
rue_1000-292,1,lkh.restart,2.785,ok
rue_1000-293,1,lkh.restart,4.07,ok
rue_1000-294,1,lkh.restart,7.03,ok
rue_1000-295,1,lkh.restart,1.95,ok
rue_1000-296,1,lkh.restart,8.775,ok
rue_1000-297,1,lkh.restart,2,ok
rue_1000-298,1,lkh.restart,9.585,ok
rue_1000-299,1,lkh.restart,5.85,ok
rue_1000-3,1,lkh.restart,3.75,ok
rue_1000-30,1,lkh.restart,2.045,ok
rue_1000-300,1,lkh.restart,3.93,ok
rue_1000-301,1,lkh.restart,49.435,ok
rue_1000-302,1,lkh.restart,68.28,ok
rue_1000-303,1,lkh.restart,311.845,ok
rue_1000-304,1,lkh.restart,79.46,ok
rue_1000-305,1,lkh.restart,117.625,ok
rue_1000-306,1,lkh.restart,2.005,ok
rue_1000-307,1,lkh.restart,2.875,ok
rue_1000-308,1,lkh.restart,1.525,ok
rue_1000-309,1,lkh.restart,13.83,ok
rue_1000-31,1,lkh.restart,4.11,ok
rue_1000-310,1,lkh.restart,4.6,ok
rue_1000-311,1,lkh.restart,15.62,ok
rue_1000-312,1,lkh.restart,83.215,ok
rue_1000-313,1,lkh.restart,5.745,ok
rue_1000-314,1,lkh.restart,3.23,ok
rue_1000-315,1,lkh.restart,6.87,ok
rue_1000-316,1,lkh.restart,2.53,ok
rue_1000-317,1,lkh.restart,5.17,ok
rue_1000-318,1,lkh.restart,4.715,ok
rue_1000-319,1,lkh.restart,7.775,ok
rue_1000-32,1,lkh.restart,5.21,ok
rue_1000-320,1,lkh.restart,12.505,ok
rue_1000-321,1,lkh.restart,2.625,ok
rue_1000-322,1,lkh.restart,2.505,ok
rue_1000-323,1,lkh.restart,2.25,ok
rue_1000-324,1,lkh.restart,5.185,ok
rue_1000-325,1,lkh.restart,3.095,ok
rue_1000-326,1,lkh.restart,351.845,ok
rue_1000-327,1,lkh.restart,2.24,ok
rue_1000-328,1,lkh.restart,2.69,ok
rue_1000-329,1,lkh.restart,2.985,ok
rue_1000-33,1,lkh.restart,16.265,ok
rue_1000-330,1,lkh.restart,2.245,ok
rue_1000-331,1,lkh.restart,1.985,ok
rue_1000-332,1,lkh.restart,5.025,ok
rue_1000-333,1,lkh.restart,3.92,ok
rue_1000-334,1,lkh.restart,4.795,ok
rue_1000-335,1,lkh.restart,31.075,ok
rue_1000-336,1,lkh.restart,1.965,ok
rue_1000-337,1,lkh.restart,7.635,ok
rue_1000-338,1,lkh.restart,1.94,ok
rue_1000-339,1,lkh.restart,26.3,ok
rue_1000-34,1,lkh.restart,1.925,ok
rue_1000-340,1,lkh.restart,3.88,ok
rue_1000-341,1,lkh.restart,117.345,ok
rue_1000-342,1,lkh.restart,4.64,ok
rue_1000-343,1,lkh.restart,2.26,ok
rue_1000-344,1,lkh.restart,544.375,ok
rue_1000-345,1,lkh.restart,4.67,ok
rue_1000-346,1,lkh.restart,2.385,ok
rue_1000-347,1,lkh.restart,8.965,ok
rue_1000-348,1,lkh.restart,61.74,ok
rue_1000-349,1,lkh.restart,3.525,ok
rue_1000-35,1,lkh.restart,5.945,ok
rue_1000-350,1,lkh.restart,3.52,ok
rue_1000-351,1,lkh.restart,5,ok
rue_1000-352,1,lkh.restart,3.595,ok
rue_1000-353,1,lkh.restart,8.475,ok
rue_1000-354,1,lkh.restart,1.86,ok
rue_1000-355,1,lkh.restart,2.925,ok
rue_1000-356,1,lkh.restart,18.69,ok
rue_1000-357,1,lkh.restart,5.44,ok
rue_1000-358,1,lkh.restart,33.99,ok
rue_1000-359,1,lkh.restart,10.8,ok
rue_1000-36,1,lkh.restart,6.545,ok
rue_1000-360,1,lkh.restart,6.255,ok
rue_1000-361,1,lkh.restart,2.34,ok
rue_1000-362,1,lkh.restart,2.4,ok
rue_1000-363,1,lkh.restart,2.895,ok
rue_1000-364,1,lkh.restart,4.97,ok
rue_1000-365,1,lkh.restart,4.73,ok
rue_1000-366,1,lkh.restart,5.775,ok
rue_1000-367,1,lkh.restart,15.52,ok
rue_1000-368,1,lkh.restart,2.17,ok
rue_1000-369,1,lkh.restart,7.175,ok
rue_1000-37,1,lkh.restart,5.175,ok
rue_1000-370,1,lkh.restart,18.61,ok
rue_1000-371,1,lkh.restart,12.73,ok
rue_1000-372,1,lkh.restart,2.01,ok
rue_1000-373,1,lkh.restart,3.625,ok
rue_1000-374,1,lkh.restart,7.26,ok
rue_1000-375,1,lkh.restart,3.175,ok
rue_1000-376,1,lkh.restart,11.535,ok
rue_1000-377,1,lkh.restart,8.615,ok
rue_1000-378,1,lkh.restart,37.595,ok
rue_1000-379,1,lkh.restart,2.415,ok
rue_1000-38,1,lkh.restart,2.8,ok
rue_1000-380,1,lkh.restart,20.175,ok
rue_1000-381,1,lkh.restart,2.245,ok
rue_1000-382,1,lkh.restart,1.745,ok
rue_1000-383,1,lkh.restart,5.205,ok
rue_1000-384,1,lkh.restart,2.28,ok
rue_1000-385,1,lkh.restart,5.76,ok
rue_1000-386,1,lkh.restart,1.935,ok
rue_1000-387,1,lkh.restart,2.625,ok
rue_1000-388,1,lkh.restart,1.75,ok
rue_1000-389,1,lkh.restart,5.89,ok
rue_1000-39,1,lkh.restart,37.97,ok
rue_1000-390,1,lkh.restart,2.24,ok
rue_1000-391,1,lkh.restart,2.905,ok
rue_1000-392,1,lkh.restart,41.76,ok
rue_1000-393,1,lkh.restart,4.705,ok
rue_1000-394,1,lkh.restart,2.36,ok
rue_1000-395,1,lkh.restart,14.27,ok
rue_1000-396,1,lkh.restart,6.855,ok
rue_1000-397,1,lkh.restart,12.2,ok
rue_1000-398,1,lkh.restart,2.18,ok
rue_1000-399,1,lkh.restart,2.13,ok
rue_1000-4,1,lkh.restart,5.25,ok
rue_1000-40,1,lkh.restart,2.37,ok
rue_1000-400,1,lkh.restart,5.17,ok
rue_1000-401,1,lkh.restart,8.015,ok
rue_1000-402,1,lkh.restart,6.755,ok
rue_1000-403,1,lkh.restart,2.34,ok
rue_1000-404,1,lkh.restart,2.415,ok
rue_1000-405,1,lkh.restart,2.935,ok
rue_1000-406,1,lkh.restart,2.525,ok
rue_1000-407,1,lkh.restart,5.645,ok
rue_1000-408,1,lkh.restart,2.075,ok
rue_1000-409,1,lkh.restart,2.54,ok
rue_1000-41,1,lkh.restart,10.525,ok
rue_1000-410,1,lkh.restart,3.805,ok
rue_1000-411,1,lkh.restart,2.345,ok
rue_1000-412,1,lkh.restart,18.85,ok
rue_1000-413,1,lkh.restart,2.09,ok
rue_1000-414,1,lkh.restart,2.235,ok
rue_1000-415,1,lkh.restart,20.725,ok
rue_1000-416,1,lkh.restart,2.5,ok
rue_1000-417,1,lkh.restart,6.23,ok
rue_1000-418,1,lkh.restart,5.73,ok
rue_1000-419,1,lkh.restart,29.255,ok
rue_1000-42,1,lkh.restart,3.285,ok
rue_1000-420,1,lkh.restart,4.78,ok
rue_1000-421,1,lkh.restart,3.67,ok
rue_1000-422,1,lkh.restart,9.8,ok
rue_1000-423,1,lkh.restart,5.79,ok
rue_1000-424,1,lkh.restart,50.535,ok
rue_1000-425,1,lkh.restart,2.225,ok
rue_1000-426,1,lkh.restart,7.615,ok
rue_1000-427,1,lkh.restart,5.94,ok
rue_1000-428,1,lkh.restart,2.61,ok
rue_1000-429,1,lkh.restart,3.325,ok
rue_1000-43,1,lkh.restart,3.04,ok
rue_1000-430,1,lkh.restart,23.675,ok
rue_1000-431,1,lkh.restart,4.34,ok
rue_1000-432,1,lkh.restart,1.935,ok
rue_1000-433,1,lkh.restart,9.395,ok
rue_1000-434,1,lkh.restart,10.785,ok
rue_1000-435,1,lkh.restart,14.02,ok
rue_1000-436,1,lkh.restart,7.37,ok
rue_1000-437,1,lkh.restart,2.24,ok
rue_1000-438,1,lkh.restart,12.59,ok
rue_1000-439,1,lkh.restart,2.03,ok
rue_1000-44,1,lkh.restart,1.88,ok
rue_1000-440,1,lkh.restart,3.59,ok
rue_1000-441,1,lkh.restart,2.74,ok
rue_1000-442,1,lkh.restart,17.09,ok
rue_1000-443,1,lkh.restart,85.68,ok
rue_1000-444,1,lkh.restart,8.02,ok
rue_1000-445,1,lkh.restart,4.71,ok
rue_1000-446,1,lkh.restart,5.39,ok
rue_1000-447,1,lkh.restart,4.11,ok
rue_1000-448,1,lkh.restart,3.9,ok
rue_1000-449,1,lkh.restart,5.03,ok
rue_1000-45,1,lkh.restart,3.025,ok
rue_1000-450,1,lkh.restart,3.03,ok
rue_1000-451,1,lkh.restart,2.135,ok
rue_1000-452,1,lkh.restart,28.1,ok
rue_1000-453,1,lkh.restart,55.01,ok
rue_1000-454,1,lkh.restart,2.455,ok
rue_1000-455,1,lkh.restart,10.865,ok
rue_1000-456,1,lkh.restart,2.26,ok
rue_1000-457,1,lkh.restart,1.655,ok
rue_1000-458,1,lkh.restart,2.485,ok
rue_1000-459,1,lkh.restart,9.435,ok
rue_1000-46,1,lkh.restart,3.275,ok
rue_1000-460,1,lkh.restart,7.99,ok
rue_1000-461,1,lkh.restart,2.435,ok
rue_1000-462,1,lkh.restart,47.91,ok
rue_1000-463,1,lkh.restart,1.91,ok
rue_1000-464,1,lkh.restart,2.21,ok
rue_1000-465,1,lkh.restart,3.94,ok
rue_1000-466,1,lkh.restart,68.115,ok
rue_1000-467,1,lkh.restart,2.575,ok
rue_1000-468,1,lkh.restart,27.93,ok
rue_1000-469,1,lkh.restart,7.285,ok
rue_1000-47,1,lkh.restart,3.09,ok
rue_1000-470,1,lkh.restart,4.56,ok
rue_1000-471,1,lkh.restart,3.555,ok
rue_1000-472,1,lkh.restart,7.88,ok
rue_1000-473,1,lkh.restart,9.275,ok
rue_1000-474,1,lkh.restart,9.97,ok
rue_1000-475,1,lkh.restart,109.5,ok
rue_1000-476,1,lkh.restart,6.6,ok
rue_1000-477,1,lkh.restart,39.74,ok
rue_1000-478,1,lkh.restart,9.07,ok
rue_1000-479,1,lkh.restart,562.64,ok
rue_1000-48,1,lkh.restart,2.68,ok
rue_1000-480,1,lkh.restart,35.085,ok
rue_1000-481,1,lkh.restart,4.125,ok
rue_1000-482,1,lkh.restart,1.89,ok
rue_1000-483,1,lkh.restart,3.53,ok
rue_1000-484,1,lkh.restart,6.195,ok
rue_1000-485,1,lkh.restart,37.185,ok
rue_1000-486,1,lkh.restart,16.9,ok
rue_1000-487,1,lkh.restart,17.23,ok
rue_1000-488,1,lkh.restart,1.675,ok
rue_1000-489,1,lkh.restart,31.47,ok
rue_1000-49,1,lkh.restart,3.185,ok
rue_1000-490,1,lkh.restart,2.4,ok
rue_1000-491,1,lkh.restart,2.48,ok
rue_1000-492,1,lkh.restart,6.845,ok
rue_1000-493,1,lkh.restart,1.88,ok
rue_1000-494,1,lkh.restart,3.1,ok
rue_1000-495,1,lkh.restart,4.065,ok
rue_1000-496,1,lkh.restart,2.18,ok
rue_1000-497,1,lkh.restart,3.095,ok
rue_1000-498,1,lkh.restart,2.15,ok
rue_1000-499,1,lkh.restart,2.37,ok
rue_1000-5,1,lkh.restart,5.355,ok
rue_1000-50,1,lkh.restart,18.46,ok
rue_1000-500,1,lkh.restart,6.565,ok
rue_1000-501,1,lkh.restart,6.05,ok
rue_1000-502,1,lkh.restart,12.85,ok
rue_1000-503,1,lkh.restart,4.97,ok
rue_1000-504,1,lkh.restart,1.615,ok
rue_1000-505,1,lkh.restart,2.73,ok
rue_1000-506,1,lkh.restart,3.285,ok
rue_1000-507,1,lkh.restart,2.17,ok
rue_1000-508,1,lkh.restart,3.42,ok
rue_1000-509,1,lkh.restart,3.26,ok
rue_1000-51,1,lkh.restart,5.43,ok
rue_1000-510,1,lkh.restart,3.945,ok
rue_1000-511,1,lkh.restart,1.67,ok
rue_1000-512,1,lkh.restart,2.52,ok
rue_1000-513,1,lkh.restart,4.555,ok
rue_1000-514,1,lkh.restart,4.015,ok
rue_1000-515,1,lkh.restart,7.09,ok
rue_1000-516,1,lkh.restart,3.15,ok
rue_1000-517,1,lkh.restart,27.3,ok
rue_1000-518,1,lkh.restart,2.015,ok
rue_1000-519,1,lkh.restart,1.575,ok
rue_1000-52,1,lkh.restart,10.045,ok
rue_1000-520,1,lkh.restart,11.775,ok
rue_1000-521,1,lkh.restart,3.825,ok
rue_1000-522,1,lkh.restart,2.75,ok
rue_1000-523,1,lkh.restart,1.76,ok
rue_1000-524,1,lkh.restart,3.66,ok
rue_1000-525,1,lkh.restart,7.925,ok
rue_1000-526,1,lkh.restart,35.365,ok
rue_1000-527,1,lkh.restart,2.825,ok
rue_1000-528,1,lkh.restart,38.165,ok
rue_1000-529,1,lkh.restart,5.725,ok
rue_1000-53,1,lkh.restart,46.685,ok
rue_1000-530,1,lkh.restart,4.095,ok
rue_1000-531,1,lkh.restart,23.95,ok
rue_1000-532,1,lkh.restart,5.6,ok
rue_1000-533,1,lkh.restart,3.91,ok
rue_1000-534,1,lkh.restart,4.26,ok
rue_1000-535,1,lkh.restart,33.87,ok
rue_1000-536,1,lkh.restart,3.405,ok
rue_1000-537,1,lkh.restart,9.49,ok
rue_1000-538,1,lkh.restart,3.525,ok
rue_1000-539,1,lkh.restart,2.905,ok
rue_1000-54,1,lkh.restart,7.75,ok
rue_1000-540,1,lkh.restart,6.27,ok
rue_1000-541,1,lkh.restart,2.305,ok
rue_1000-542,1,lkh.restart,3.885,ok
rue_1000-543,1,lkh.restart,7.965,ok
rue_1000-544,1,lkh.restart,2.57,ok
rue_1000-545,1,lkh.restart,40.67,ok
rue_1000-546,1,lkh.restart,1.89,ok
rue_1000-547,1,lkh.restart,2.355,ok
rue_1000-548,1,lkh.restart,24.045,ok
rue_1000-549,1,lkh.restart,14.325,ok
rue_1000-55,1,lkh.restart,6.505,ok
rue_1000-550,1,lkh.restart,1.87,ok
rue_1000-551,1,lkh.restart,2.22,ok
rue_1000-552,1,lkh.restart,4.84,ok
rue_1000-553,1,lkh.restart,29.955,ok
rue_1000-554,1,lkh.restart,2.735,ok
rue_1000-555,1,lkh.restart,2.55,ok
rue_1000-556,1,lkh.restart,2.095,ok
rue_1000-557,1,lkh.restart,1.985,ok
rue_1000-558,1,lkh.restart,7.82,ok
rue_1000-559,1,lkh.restart,1.795,ok
rue_1000-56,1,lkh.restart,113.735,ok
rue_1000-560,1,lkh.restart,3.05,ok
rue_1000-561,1,lkh.restart,5.79,ok
rue_1000-562,1,lkh.restart,15.35,ok
rue_1000-563,1,lkh.restart,2.315,ok
rue_1000-564,1,lkh.restart,1.725,ok
rue_1000-565,1,lkh.restart,4.46,ok
rue_1000-566,1,lkh.restart,14.06,ok
rue_1000-567,1,lkh.restart,2.59,ok
rue_1000-568,1,lkh.restart,4.02,ok
rue_1000-569,1,lkh.restart,2.32,ok
rue_1000-57,1,lkh.restart,3.215,ok
rue_1000-570,1,lkh.restart,8.225,ok
rue_1000-571,1,lkh.restart,3.895,ok
rue_1000-572,1,lkh.restart,2.18,ok
rue_1000-573,1,lkh.restart,1.73,ok
rue_1000-574,1,lkh.restart,12.155,ok
rue_1000-575,1,lkh.restart,2.205,ok
rue_1000-576,1,lkh.restart,4.38,ok
rue_1000-577,1,lkh.restart,2.36,ok
rue_1000-578,1,lkh.restart,6.255,ok
rue_1000-579,1,lkh.restart,4.925,ok
rue_1000-58,1,lkh.restart,4.305,ok
rue_1000-580,1,lkh.restart,2.165,ok
rue_1000-581,1,lkh.restart,2.655,ok
rue_1000-582,1,lkh.restart,5.4,ok
rue_1000-583,1,lkh.restart,6.875,ok
rue_1000-584,1,lkh.restart,3.585,ok
rue_1000-585,1,lkh.restart,7.125,ok
rue_1000-586,1,lkh.restart,3.11,ok
rue_1000-587,1,lkh.restart,2.465,ok
